company_name,tradingsymbol,fiscal_year,current_assets,current_liabilities,inventory,total_liabilities,total_assets,total_debt,total_equity,net_profit,revenue,ebit,interest_expense,operating_cash_flow,free_cash_flow,eps
AASTAFIN,AASTAFIN,2022,4825.73,3399.86,1036.0,6504.11,12682.17,3454.05,6178.06,570.03,15332.87,967.45,353.92,510.02,417.79,9.4349
AASTAFIN,AASTAFIN,2023,4435.54,3889.64,324.54,6795.08,13065.58,3714.4,6270.5,187.45,13975.1,280.05,285.14,119.92,88.79,0.5368
AAVAS,AAVAS,2018,2731.82,1199.02,359.75,3757.9,6956.22,2115.86,3198.32,2083.48,10796.54,4324.73,95.92,1910.26,1829.84,8.6015
AAVAS,AAVAS,2019,1822.93,1665.37,302.17,3822.78,7091.24,2382.34,3268.47,1779.05,10118.77,2664.16,209.45,2112.27,1916.24,5.5928
AAVAS,AAVAS,2020,2544.55,2537.54,527.03,4410.54,7473.88,2847.23,3063.33,1578.0,9797.47,2701.85,290.59,1586.47,1523.6,10.2585
AAVAS,AAVAS,2021,2100.34,2335.44,415.68,4965.73,8006.44,3183.56,3040.72,979.95,9415.13,1736.77,351.31,1012.95,856.4,3.1484
AAVAS,AAVAS,2022,1890.6,1771.89,258.38,5144.85,8150.25,3488.13,3005.4,403.1,9242.42,600.01,188.01,167.44,46.17,1.3231
AAVAS,AAVAS,2023,2028.29,2439.02,176.02,5715.61,8358.04,3904.78,2642.44,-122.62,8358.94,-232.12,337.66,-155.43,-299.69,-0.6875
AAYUSH,AAYUSH,2018,2517.47,1683.74,189.31,6568.39,6406.51,5642.33,335.16,2095.75,6304.33,3208.27,384.59,2709.04,2523.92,10.78
AAYUSH,AAYUSH,2019,2502.28,1289.92,471.33,7377.86,6500.85,6668.4,306.28,1847.18,6067.65,3482.92,628.89,1662.6,1479.97,5.3131
AAYUSH,AAYUSH,2020,2330.12,1905.75,317.7,8323.66,6804.2,7275.49,294.53,1538.55,5720.19,3197.51,648.16,1550.31,1355.31,6.3327
AAYUSH,AAYUSH,2021,3117.08,2238.12,317.72,9663.96,7120.55,8432.99,302.6,873.15,5558.03,1357.57,767.55,806.76,674.15,11.5209
AAYUSH,AAYUSH,2022,2986.15,1840.17,303.46,9717.51,7526.75,8705.41,295.21,904.71,5001.84,1796.92,890.17,820.75,795.6,3.1957
AAYUSH,AAYUSH,2023,1775.22,3572.57,399.61,11820.05,7721.05,9855.14,265.38,-212.81,4873.91,-433.6,1178.8,-473.63,-534.07,-0.8832
AAYUSHBULL,AAYUSHBULL,2018,3143.76,2790.49,328.51,13262.02,12570.77,11727.26,250.19,773.6,17215.67,1176.71,773.36,886.44,871.01,11.2808
AAYUSHBULL,AAYUSHBULL,2019,5279.95,3407.14,446.58,15174.35,12723.07,13300.42,241.29,691.86,16389.45,1169.54,1290.25,891.21,762.7,3.8186
AAYUSHBULL,AAYUSHBULL,2020,2997.66,2703.15,444.57,16628.04,13409.04,15141.31,226.71,596.83,15645.6,843.39,738.78,659.61,612.6,1.7442
AAYUSHBULL,AAYUSHBULL,2021,3958.26,3007.81,392.8,18706.49,12951.78,17052.2,220.76,-349.92,14784.37,-723.04,1531.86,-603.98,-845.56,-1.9738
AAYUSHBULL,AAYUSHBULL,2022,5341.2,4396.06,1156.22,21156.82,13688.93,18738.99,208.11,270.81,14675.85,479.21,2135.64,125.68,-46.74,3.0953
AAYUSHBULL,AAYUSHBULL,2023,4090.35,4134.79,383.41,22998.17,14246.01,20724.04,203.23,102.0,13529.8,205.55,2134.75,-2.68,-40.29,0.5022
ABAN,ABAN,2018,1301.75,1227.77,249.51,4677.92,5544.83,2934.05,866.92,360.59,6359.62,725.22,195.36,352.62,242.11,1.1343
ABAN,ABAN,2019,2040.38,1955.61,267.81,5146.06,5920.74,3261.02,774.67,330.69,5844.6,554.32,238.02,183.08,27.89,4.1346
ABAN,ABAN,2020,1983.28,1347.53,120.03,5439.58,6226.91,3769.8,787.33,285.69,5738.3,432.88,282.28,218.38,59.53,1.7788
ABAN,ABAN,2021,1762.6,1412.07,177.39,5212.93,5932.71,4336.77,719.78,-37.02,5497.23,-53.07,275.42,-202.04,-431.34,-0.2587
ABAN,ABAN,2022,1833.58,1534.48,276.66,5914.64,6590.96,4624.53,676.32,-34.35,4891.77,-71.97,246.99,-309.49,-410.27,-0.2095
ABAN,ABAN,2023,1666.94,2504.55,182.02,6589.94,6460.96,5212.44,683.52,-195.56,4891.7,-399.48,566.29,-218.24,-453.95,-0.778
ABANSENT,ABANSENT,2018,3076.97,1911.11,558.83,10272.1,10523.09,8873.34,250.99,1976.65,21835.54,2925.93,744.31,1774.23,1647.15,5.9628
ABANSENT,ABANSENT,2019,4583.74,2782.62,509.46,11341.84,11266.04,9811.4,247.4,1653.05,20923.36,3079.63,746.13,1669.87,1428.93,4.8313
ABANSENT,ABANSENT,2020,3611.61,2404.88,230.22,13137.4,11511.22,11814.71,222.09,1520.05,20025.69,2929.77,587.58,877.06,793.29,8.6114
ABANSENT,ABANSENT,2021,4309.09,2614.24,648.72,14729.17,11506.41,13291.34,225.31,920.81,18594.94,1653.32,1427.51,692.06,675.89,13.7509
ABANSENT,ABANSENT,2022,3195.95,4395.75,683.03,17315.32,12166.12,14897.66,219.35,838.45,17795.41,1608.59,1628.57,335.64,186.2,4.1472
ABANSENT,ABANSENT,2023,4866.72,5232.76,714.28,18866.53,12359.28,15988.52,188.55,179.63,17607.33,325.95,1397.3,-109.17,-353.84,1.3411
ABATEAS,ABATEAS,2018,2818.39,2581.17,230.11,5674.9,7789.91,3814.44,2115.01,1555.29,3633.05,2379.28,400.77,1282.83,1238.33,6.0227
ABATEAS,ABATEAS,2019,2120.03,1476.81,402.31,6216.85,8186.43,4236.0,1969.59,1272.61,3695.6,1982.02,250.64,990.67,878.42,4.9285
ABATEAS,ABATEAS,2020,1866.17,2851.94,274.77,6431.87,8480.24,4745.21,2048.37,1069.09,3441.54,1508.93,408.89,703.94,529.68,4.1234
ABATEAS,ABATEAS,2021,3575.11,2374.28,275.88,6639.56,8485.54,5333.71,1867.46,423.72,3147.57,696.97,450.01,52.31,-152.52,1.8784
ABATEAS,ABATEAS,2022,2811.93,2217.93,338.06,7498.98,9268.98,5881.42,1770.0,401.02,3145.91,586.78,287.57,123.53,96.45,3.3278
ABATEAS,ABATEAS,2023,3903.81,1766.55,523.9,7637.68,9385.43,6393.19,1747.75,-2.52,2936.76,-4.96,623.0,-196.19,-417.95,-0.0089
ABB,ABB,2018,3070.76,2172.5,264.82,8646.75,7063.58,7451.88,249.06,2038.82,21015.64,4245.36,718.75,1709.61,1596.1,22.2787
ABB,ABB,2019,3092.04,2095.83,226.83,9742.47,7229.65,8589.76,225.0,1846.7,20066.15,3161.93,701.04,1614.88,1401.23,7.5551
ABB,ABB,2020,2712.8,1671.83,360.7,11114.62,7355.47,10195.11,223.2,1514.22,19137.82,2732.64,852.38,1996.21,1851.4,4.5765
ABB,ABB,2021,2229.81,2450.24,358.52,12886.17,7614.55,11538.53,224.05,629.61,17924.07,1305.83,549.03,306.55,290.54,7.959
ABB,ABB,2022,1976.1,1687.86,364.46,13265.52,7813.72,12337.2,206.09,669.5,16991.75,1248.11,1372.63,513.9,322.18,2.5289
ABB,ABB,2023,2672.43,2148.04,226.07,15194.06,8000.51,14012.64,193.72,-42.87,15960.47,-87.09,1149.28,-82.57,-120.41,-0.2297
ABBOTINDIA,ABBOTINDIA,2018,919.38,985.47,120.98,3529.44,3788.95,2099.3,259.51,1054.74,20836.46,1732.72,108.3,732.13,517.75,5.2586
ABBOTINDIA,ABBOTINDIA,2019,1231.71,1274.61,193.92,3625.7,3873.52,2316.94,247.82,868.55,18644.75,1398.4,118.66,974.58,825.7,2.7404
ABBOTINDIA,ABBOTINDIA,2020,1342.58,641.88,137.61,3719.79,3940.54,2729.63,220.75,774.22,18556.09,1402.4,164.99,809.75,782.5,2.5999
ABBOTINDIA,ABBOTINDIA,2021,1401.08,1411.63,149.44,3736.95,3871.14,2960.55,221.0,98.77,17155.06,143.19,140.7,22.12,-225.24,0.3767
ABBOTINDIA,ABBOTINDIA,2022,1164.24,1078.26,159.55,3917.66,3976.98,3324.62,224.03,92.72,15792.86,167.64,345.87,-95.67,-119.75,1.0467
ABBOTINDIA,ABBOTINDIA,2023,1383.23,1049.58,187.34,4230.0,4333.39,3652.73,187.96,-576.07,16408.22,-886.81,310.65,-868.94,-1082.74,-1.9686
ABCAPITAL,ABCAPITAL,2018,1510.23,1209.72,186.08,4932.55,4406.61,4267.2,243.39,1482.85,15824.7,2247.8,478.56,1862.7,1626.59,5.8168
ABCAPITAL,ABCAPITAL,2019,1597.66,904.85,218.13,5630.62,4687.52,5132.95,246.65,1233.36,15070.19,2101.62,566.76,1556.75,1451.86,4.5945
ABCAPITAL,ABCAPITAL,2020,1108.42,1412.53,249.66,6497.12,4960.99,5720.23,210.41,1125.53,14302.52,2357.08,679.94,867.82,765.68,7.3749
ABCAPITAL,ABCAPITAL,2021,1805.0,2219.13,268.17,7708.06,5058.8,6487.54,224.28,4.37,13520.47,7.75,462.35,-90.99,-288.51,0.0209
ABCAPITAL,ABCAPITAL,2022,1567.46,1111.76,282.9,7778.75,5132.88,7167.28,208.09,-33.41,13022.11,-47.54,752.0,-148.01,-210.24,-0.2072
ABCAPITAL,ABCAPITAL,2023,1941.89,2160.91,205.51,9229.83,5171.76,8041.33,197.67,-339.6,12356.63,-531.67,445.27,-428.75,-481.21,-2.6619
ABCINDQ,ABCINDQ,2018,1671.5,1066.87,292.39,5696.86,6504.06,4693.46,807.2,298.77,5457.55,460.08,412.36,360.57,342.24,2.0721
ABCINDQ,ABCINDQ,2019,1744.47,1581.65,204.39,6145.96,6571.31,5276.05,800.56,247.25,5163.95,468.52,370.19,218.8,55.24,1.0834
ABCINDQ,ABCINDQ,2020,2345.96,1725.13,241.12,6979.8,6783.89,6030.98,745.86,208.65,5108.94,364.37,281.19,193.61,46.25,0.6852
ABCINDQ,ABCINDQ,2021,3158.41,1755.22,556.64,7444.47,7352.73,6479.1,708.2,-466.44,4740.83,-721.12,427.72,-631.39,-721.22,-1.4788
ABCINDQ,ABCINDQ,2022,2244.69,2217.29,291.9,8507.92,7400.27,7288.41,699.36,-51.68,4584.54,-101.54,445.45,-348.77,-432.54,-0.1677
ABCINDQ,ABCINDQ,2023,2698.9,3229.15,357.48,9985.21,7709.21,8209.17,638.74,-356.63,4227.9,-745.62,477.91,-472.12,-599.94,-1.397
ABCOTS,ABCOTS,2018,2743.92,1741.87,486.93,4983.95,9725.35,3692.13,4741.4,894.6,13309.42,1288.66,243.81,805.25,583.58,4.176
ABCOTS,ABCOTS,2019,4461.63,1830.15,390.8,5846.87,10381.21,4237.09,4534.34,726.98,13015.9,1338.54,413.15,908.16,863.09,5.4893
ABCOTS,ABCOTS,2020,3477.22,3399.04,461.82,7111.04,11412.8,4770.69,4301.75,626.14,12239.85,1113.0,521.74,785.89,576.46,2.5188
ABCOTS,ABCOTS,2021,3252.75,4660.11,242.89,7963.25,11544.48,5400.18,3983.15,-108.98,11610.08,-192.34,566.22,-193.76,-358.45,-1.5782
ABCOTS,ABCOTS,2022,3982.21,3897.11,519.56,8162.14,11858.88,6018.73,4163.93,-348.85,11068.39,-695.89,584.11,-505.08,-653.46,-2.4091
ABCOTS,ABCOTS,2023,3070.25,3813.18,290.55,8918.98,12613.44,6507.93,3694.45,-406.47,10401.56,-822.45,716.73,-652.6,-683.93,-1.9145
ABDL,ABDL,2018,1026.86,1117.88,178.88,8062.08,3636.99,7447.24,262.76,304.79,7726.6,529.23,674.44,315.23,160.74,1.0346
ABDL,ABDL,2019,1727.08,785.86,262.36,8879.65,3919.01,8447.43,239.08,261.53,7617.44,514.82,505.72,160.39,78.91,1.0999
ABDL,ABDL,2020,1736.44,1200.92,392.16,10251.04,4151.17,9590.53,235.24,222.07,7320.82,384.71,788.01,238.03,65.91,0.6832
ABDL,ABDL,2021,1244.79,1426.18,238.03,11439.7,4022.13,10655.31,228.18,-11.8,7004.02,-20.46,1128.76,-234.91,-323.03,-0.2447
ABDL,ABDL,2022,1486.28,1242.31,289.96,12762.91,4250.3,12079.64,200.15,-343.79,6601.78,-655.88,737.67,-634.69,-850.5,-1.5492
ABDL,ABDL,2023,1854.95,1625.35,155.89,14269.17,4368.53,13375.22,193.45,-66.73,6191.2,-110.09,801.52,-289.61,-356.64,-0.2273
ABFRL,ABFRL,2018,2900.6,2766.29,326.71,3450.0,9812.1,1717.3,6362.11,289.13,16371.4,540.06,114.38,167.73,135.88,6.431
ABFRL,ABFRL,2019,2307.67,2628.7,466.63,4824.5,10258.75,2052.19,5434.25,227.62,15344.11,385.05,224.16,274.14,176.34,0.868
ABFRL,ABFRL,2020,3492.68,2165.36,240.81,5418.09,10718.43,2296.21,5300.33,190.93,14783.66,281.09,255.59,180.45,74.63,1.2294
ABFRL,ABFRL,2021,4214.18,2326.77,300.45,5862.69,10854.78,2555.37,4992.09,32.71,14402.2,67.94,299.13,-215.91,-385.94,0.6886
ABFRL,ABFRL,2022,3554.97,2513.6,265.89,6586.33,11515.85,2767.64,4929.52,-547.56,13418.53,-920.12,313.59,-706.18,-935.05,-4.1786
ABFRL,ABFRL,2023,4765.75,3028.25,368.68,6621.21,11399.94,3064.4,4778.73,-421.92,12622.8,-649.31,178.3,-581.86,-621.6,-2.9146
ABGSEC,ABGSEC,2018,4497.28,3255.4,620.06,2380.34,11853.69,589.87,9579.92,1576.32,13243.41,2619.37,28.43,1664.93,1609.9,4.7539
ABGSEC,ABGSEC,2019,4143.97,2848.73,582.15,3136.21,12150.98,687.04,9014.78,1339.02,13202.27,2403.25,34.39,804.45,601.97,7.7478
ABGSEC,ABGSEC,2020,2935.76,3120.7,673.45,3852.28,12748.99,822.38,8896.7,1105.87,12413.05,2117.13,67.57,1033.64,985.35,4.9804
ABGSEC,ABGSEC,2021,3921.24,2656.27,689.24,4578.31,13618.14,853.43,9039.83,902.86,11339.74,1442.89,77.7,679.04,662.39,3.1972
ABGSEC,ABGSEC,2022,5062.2,5173.37,457.14,5136.49,13694.77,964.13,8558.28,-172.11,10887.82,-334.59,70.75,-284.01,-491.36,-1.7316
ABGSEC,ABGSEC,2023,5909.78,3017.4,1047.45,6186.46,14267.5,1020.45,8081.04,-177.85,10552.89,-364.09,115.82,-406.53,-500.58,-1.6812
ABHICAP,ABHICAP,2018,4944.1,2443.31,299.36,3276.24,11691.96,1932.42,8480.64,550.03,10019.75,893.54,145.31,419.74,313.29,6.4017
ABHICAP,ABHICAP,2019,3016.18,3156.92,619.94,4003.39,11751.4,2267.09,8285.38,499.34,9591.34,988.47,198.86,447.74,407.6,1.7473
ABHICAP,ABHICAP,2020,5195.69,3146.74,564.85,4295.21,12201.77,2564.51,8061.11,376.78,9126.18,728.56,220.4,290.77,251.21,2.3285
ABHICAP,ABHICAP,2021,3401.78,5546.3,710.8,6090.47,12693.82,3040.0,7341.18,-230.03,9008.96,-407.88,333.53,-424.67,-509.41,-0.8502
ABHICAP,ABHICAP,2022,5256.39,5031.45,895.56,6089.16,12851.64,3321.86,7329.43,-63.48,7952.5,-124.29,214.99,-302.25,-376.34,-0.2341
ABHICAP,ABHICAP,2023,4227.5,4304.89,913.02,6756.95,13601.04,3498.74,6844.1,-71.92,7761.12,-112.97,380.49,-184.88,-356.27,-0.2941
ABHIFIN,ABHIFIN,2018,3967.5,3231.11,748.53,5914.54,10748.25,4137.42,6062.75,1887.31,2505.07,3399.24,427.15,2127.66,1977.99,7.247
ABHIFIN,ABHIFIN,2019,4835.65,2044.24,866.21,5933.92,11339.05,4809.59,5548.55,1659.51,2444.9,2833.19,467.39,1836.67,1610.95,7.5656
ABHIFIN,ABHIFIN,2020,3416.47,3102.18,754.3,7240.38,11361.95,5534.18,5432.09,1327.48,2285.03,2198.31,413.73,1526.26,1421.29,6.0655
ABHIFIN,ABHIFIN,2021,5388.69,4476.93,1111.76,8776.16,12049.26,6313.85,5310.92,236.2,2096.07,433.58,664.82,-25.48,-211.94,1.3547
ABHIFIN,ABHIFIN,2022,5521.29,3605.64,668.25,8843.33,12426.11,6860.23,5092.71,627.49,2037.13,935.24,480.66,104.93,-81.1,4.6806
ABHIFIN,ABHIFIN,2023,4669.27,4607.7,489.95,10363.3,12337.01,7829.07,4405.14,-299.66,1985.25,-465.38,928.62,-487.83,-640.35,-1.0913
ABHIINFRA,ABHIINFRA,2018,362.83,247.82,54.59,7519.87,1543.07,7383.58,239.9,385.23,3038.12,604.5,682.04,336.91,119.81,1.6978
ABHIINFRA,ABHIINFRA,2019,616.16,486.89,120.32,9216.72,1684.88,8948.93,245.67,302.71,2969.99,571.84,449.74,379.53,285.37,1.8351
ABHIINFRA,ABHIINFRA,2020,757.8,570.46,142.07,10538.69,1722.93,10224.93,237.07,262.06,2877.63,433.4,622.11,283.93,128.15,0.9037
ABHIINFRA,ABHIINFRA,2021,518.16,689.98,75.36,11709.35,1796.94,11329.86,219.62,118.11,2700.23,193.16,1100.58,-62.92,-148.74,0.455
ABHIINFRA,ABHIINFRA,2022,439.95,627.25,47.24,13199.11,1883.59,12854.12,216.28,71.14,2580.81,143.7,905.52,64.98,-90.41,0.2372
ABHIINFRA,ABHIINFRA,2023,556.02,441.54,118.56,14180.34,1931.0,13937.49,188.93,-630.95,2351.64,-1015.66,1393.57,-1081.11,-1284.55,-2.2165
ABHIJIT,ABHIJIT,2018,3668.19,2209.22,763.74,10744.78,11774.79,9350.09,1030.01,312.46,7906.35,536.76,1086.81,400.13,171.99,0.9082
ABHIJIT,ABHIJIT,2019,3100.91,4125.79,679.93,13405.33,12373.06,11136.15,977.62,269.68,7615.07,441.34,625.65,202.4,186.78,0.9866
ABHIJIT,ABHIJIT,2020,5245.03,1992.69,554.7,13478.03,12275.44,12382.05,875.31,224.06,6971.18,319.81,881.79,296.29,112.85,1.115
ABHIJIT,ABHIJIT,2021,5138.92,3534.3,712.69,15840.45,13235.03,13896.58,863.04,-331.89,6358.25,-478.67,1182.94,-533.97,-702.07,-1.0476
ABHIJIT,ABHIJIT,2022,5685.27,4779.31,1282.45,17578.51,13096.2,14949.89,852.27,-532.79,6198.07,-879.75,741.9,-716.04,-844.87,-9.821
ABHIJIT,ABHIJIT,2023,3940.09,4496.95,483.68,19233.21,13938.81,16759.89,798.39,-254.19,5788.69,-432.11,1919.81,-358.56,-398.7,-1.0047
ABINFRA,ABINFRA,2018,4844.81,2188.07,313.05,1543.14,11585.22,339.71,10609.38,47.73,19497.57,80.58,32.07,41.97,-192.79,0.2471
ABINFRA,ABINFRA,2019,4022.73,3804.02,643.75,2461.9,11782.5,369.69,9713.6,42.65,18333.05,84.39,19.37,45.5,-82.2,0.1451
ABINFRA,ABINFRA,2020,4450.38,3293.06,893.22,2638.15,12404.96,446.47,9766.81,34.5,16628.05,55.47,22.36,29.93,-29.35,0.2154
ABINFRA,ABINFRA,2021,4138.18,5094.96,658.64,3477.51,12587.47,471.36,9109.96,-733.71,17170.13,-1157.92,21.26,-774.02,-888.29,-4.966
ABINFRA,ABINFRA,2022,5454.19,3247.0,408.15,4329.98,13167.59,539.03,8837.61,-305.51,15644.04,-497.59,31.1,-373.66,-604.58,-1.0349
ABINFRA,ABINFRA,2023,5000.78,5680.96,769.7,5844.63,13860.42,597.07,8015.78,-725.51,14902.94,-1038.95,45.53,-1023.36,-1262.23,-3.0596
ABIRAFN,ABIRAFN,2018,1362.39,937.99,179.3,7099.53,5822.88,6583.63,248.38,301.84,3910.89,518.07,577.22,358.63,196.84,1.1601
ABIRAFN,ABIRAFN,2019,1835.77,1207.4,188.5,8732.82,5658.13,8068.75,236.77,256.14,3692.61,435.73,451.17,294.48,271.86,1.3801
ABIRAFN,ABIRAFN,2020,2340.88,1806.83,203.35,10127.5,6007.64,9133.74,228.55,218.62,3532.67,437.74,717.99,203.7,-13.41,1.1158
ABIRAFN,ABIRAFN,2021,1730.29,1403.03,313.75,11148.41,6233.68,10376.75,220.39,-489.59,3317.69,-843.35,956.79,-649.7,-722.06,-9.1427
ABIRAFN,ABIRAFN,2022,1686.72,2197.7,254.77,12262.23,6400.47,11053.49,215.24,-124.18,3208.14,-194.74,873.62,-213.91,-362.82,-0.5149
ABIRAFN,ABIRAFN,2023,2345.9,2020.2,205.8,13872.59,6400.19,12761.48,200.26,-236.39,3009.76,-444.61,869.83,-560.85,-784.47,-3.1641
ABLBL,ABLBL,2018,2707.39,1438.44,417.66,5315.94,8278.78,3720.83,2962.84,1294.88,6939.31,2423.8,399.31,1438.86,1385.99,24.0235
ABLBL,ABLBL,2019,2113.52,2536.96,130.53,5632.42,8202.65,4237.09,2825.59,1214.93,6600.32,2489.05,289.73,1230.66,1144.1,8.6336
ABLBL,ABLBL,2020,2464.57,1681.21,257.43,6039.68,8573.96,5115.02,2910.7,934.93,6516.78,1581.2,470.16,1010.06,850.23,5.0054
ABLBL,ABLBL,2021,4008.29,1994.89,583.78,6315.49,8971.32,5206.75,2655.84,263.1,6231.97,454.79,262.84,-4.73,-133.02,2.3523
ABLBL,ABLBL,2022,3337.3,3133.19,208.86,7750.22,9413.09,6026.96,2639.11,-116.61,6082.65,-182.63,494.28,-377.16,-401.8,-0.7727
ABLBL,ABLBL,2023,3269.16,3514.38,269.71,8493.29,10047.95,6560.38,2400.17,208.82,5497.96,292.98,394.01,-95.07,-194.82,1.2699
ABMKNO,ABMKNO,2018,2487.28,1251.98,346.34,8470.7,6208.29,7782.11,255.38,1579.43,13139.43,2865.76,678.35,1213.07,1144.02,5.9128
ABMKNO,ABMKNO,2019,1804.32,1905.37,412.7,10253.02,6350.99,9205.07,231.02,1393.99,12096.56,2730.42,540.57,992.51,746.04,16.5776
ABMKNO,ABMKNO,2020,1625.72,1186.56,366.7,10788.48,6715.09,10135.87,228.61,1082.12,11617.64,1675.88,605.53,1293.49,1124.26,5.1692
ABMKNO,ABMKNO,2021,2349.84,1510.18,410.02,12033.56,6667.75,11202.97,217.51,568.25,11306.58,837.83,635.53,612.35,513.18,2.2272
ABMKNO,ABMKNO,2022,1580.75,1920.39,169.2,13933.77,7024.79,12877.55,212.71,186.09,10676.39,355.04,1320.39,169.41,-46.41,4.8978
ABMKNO,ABMKNO,2023,2645.33,2665.67,505.64,15382.84,7158.27,13916.72,208.06,-42.82,10074.66,-78.43,851.02,-194.47,-246.08,-0.2006
ABREL,ABREL,2018,671.69,505.56,81.01,11027.38,1603.25,10749.33,260.86,1524.97,8413.01,2307.23,583.38,1322.63,1137.8,9.4441
ABREL,ABREL,2019,685.95,346.94,121.32,12509.83,1663.58,12319.01,246.41,1290.24,7587.91,2226.86,1336.07,918.98,807.46,4.8294
ABREL,ABREL,2020,601.27,489.49,113.49,14463.73,1630.54,14194.51,227.39,1162.13,7376.75,2311.29,773.92,1345.87,1303.92,30.5392
ABREL,ABREL,2021,458.02,464.33,94.94,16154.6,1721.74,15899.22,236.01,455.6,6959.41,847.48,1283.28,102.08,12.36,5.8349
ABREL,ABREL,2022,820.34,706.69,55.52,17849.0,1867.39,17460.32,203.55,251.14,6744.1,524.92,1160.01,-98.28,-203.57,1.1292
ABREL,ABREL,2023,648.6,568.36,120.51,19912.21,1787.06,19599.61,203.66,-178.19,6327.76,-319.1,2218.18,-297.49,-356.16,-0.7495
ABRFL,ABRFL,2018,1751.84,1539.37,144.1,6628.39,6653.37,5781.74,263.63,735.98,6221.24,1227.49,410.46,826.31,730.82,4.1246
ABRFL,ABRFL,2019,2771.18,1894.09,488.4,7582.4,7482.92,6540.65,237.53,631.6,5996.53,1167.31,570.51,618.56,542.38,3.4984
ABRFL,ABRFL,2020,1739.85,2235.57,253.7,8346.2,7173.45,7116.63,224.4,498.79,5950.5,923.45,716.5,352.3,172.45,1.8293
ABRFL,ABRFL,2021,2303.55,1572.43,168.85,9152.86,7443.5,8288.02,217.34,81.97,5607.58,168.01,452.25,-100.41,-311.95,0.3266
ABRFL,ABRFL,2022,2663.77,2400.06,249.43,10242.81,8024.43,8922.78,214.45,-512.05,5447.86,-787.71,983.23,-946.18,-1091.63,-3.3826
ABRFL,ABRFL,2023,3545.06,2627.89,461.42,11240.01,8283.59,9794.67,196.59,-564.73,4884.54,-1005.88,1062.77,-470.88,-650.97,-2.1041
ABRIL,ABRIL,2018,2944.28,2028.5,537.44,12622.44,7766.42,11506.76,251.87,1599.33,17817.65,2609.15,966.48,2020.29,1920.59,49.7873
ABRIL,ABRIL,2019,3269.58,2263.85,353.0,14205.35,7762.09,12960.24,247.84,1338.73,16716.01,2238.51,609.62,1531.84,1287.64,43.0989
ABRIL,ABRIL,2020,3622.03,1586.37,745.62,16841.43,8075.58,15968.93,237.92,1054.48,15793.26,1971.13,777.76,718.83,697.38,5.0008
ABRIL,ABRIL,2021,3007.54,3639.39,218.07,18597.31,8710.99,16595.64,219.15,54.39,15203.0,93.93,1826.77,-160.53,-247.11,0.2851
ABRIL,ABRIL,2022,2758.66,2426.96,609.28,20672.38,8720.96,19337.55,208.75,63.97,14125.6,92.51,2263.63,-193.4,-290.15,0.3363
ABRIL,ABRIL,2023,3338.52,2506.96,676.89,22268.81,8686.54,20889.99,207.51,-256.6,14005.24,-410.11,1821.31,-412.05,-586.01,-1.7305
ABSLAMC,ABSLAMC,2018,4453.23,3380.06,430.65,3318.0,13690.72,1458.96,11503.57,1828.84,16708.66,3276.37,86.23,1780.78,1569.05,17.4502
ABSLAMC,ABSLAMC,2019,4200.52,3732.52,784.02,4474.15,14439.65,1670.19,9965.49,1568.0,15615.99,2752.84,86.68,1605.72,1474.97,8.2273
ABSLAMC,ABSLAMC,2020,4683.89,3316.77,649.68,4690.91,14785.43,1922.73,10094.52,1353.96,15945.74,2434.1,161.43,1794.26,1766.15,7.0732
ABSLAMC,ABSLAMC,2021,5323.16,5462.08,395.51,5175.69,15270.16,2171.55,10096.56,764.23,14762.76,1498.43,124.12,721.33,577.91,6.4335
ABSLAMC,ABSLAMC,2022,3625.66,4849.29,275.29,7028.86,16461.89,2410.14,9433.04,396.71,13864.16,723.33,200.08,347.22,172.52,9.8217
ABSLAMC,ABSLAMC,2023,7148.89,6207.72,955.8,7670.65,16602.52,2634.49,8931.87,-62.49,13171.81,-105.11,239.71,-177.21,-254.74,-0.4445
ABSLBANETF,ABSLBANETF,2018,6244.75,6501.87,1247.62,5469.98,20019.14,1893.96,16845.77,386.28,17838.01,636.38,132.99,360.92,127.42,1.1555
ABSLBANETF,ABSLBANETF,2019,8283.03,5989.73,840.89,5476.77,20072.11,2182.41,16187.21,322.01,17321.67,548.66,120.71,387.14,260.45,2.4775
ABSLBANETF,ABSLBANETF,2020,5886.72,3723.53,1316.63,7250.31,22287.85,2466.45,15037.54,270.76,15356.55,509.56,231.49,189.9,-39.1,3.2105
ABSLBANETF,ABSLBANETF,2021,9260.9,5322.85,1264.4,6436.35,21951.2,2816.55,15514.86,-566.3,15538.05,-1134.29,210.15,-903.61,-929.38,-3.0135
ABSLBANETF,ABSLBANETF,2022,7188.72,5739.52,1532.93,6626.73,21420.07,3001.3,14793.34,-46.76,15096.45,-97.45,251.57,-184.82,-275.74,-0.4221
ABSLBANETF,ABSLBANETF,2023,8303.33,9145.52,1103.49,9173.02,22641.79,3393.4,13468.77,-588.13,13595.56,-885.37,238.86,-830.21,-901.58,-1.9338
ABSLLIQUID,ABSLLIQUID,2018,3232.62,2570.02,502.65,4813.24,10940.46,3399.73,7013.78,573.64,10010.22,979.56,231.31,499.35,386.05,3.1849
ABSLLIQUID,ABSLLIQUID,2019,3898.34,2852.2,438.62,5622.95,11432.78,4054.24,6736.24,498.74,9393.14,1046.45,379.84,604.92,472.38,1.5085
